Date,close
2021-12-03,10788.75
2021-12-06,10589.7998046875
2021-12-07,10759.0
2021-12-08,11007.7001953125
2021-12-09,11058.75
2021-12-10,11080.0498046875
2021-12-13,11047.150390625
2021-12-14,10972.150390625
2021-12-15,11026.0
2021-12-16,10945.75
2021-12-17,10678.650390625
2021-12-20,10405.2998046875
2021-12-21,10483.900390625
2021-12-22,10652.5498046875
2021-12-23,10731.0498046875
2021-12-24,10620.75
2021-12-27,10641.650390625
2021-12-28,10783.849609375
2021-12-29,10829.5498046875
2021-12-30,10755.650390625
2021-12-31,10936.900390625
2022-01-03,11114.5498046875
2022-01-04,11139.400390625
2022-01-05,11256.849609375
2022-01-06,11316.599609375
2022-01-07,11290.900390625
2022-01-10,11501.7001953125
2022-01-11,11479.7001953125
2022-01-12,11645.900390625
2022-01-13,11686.150390625
2022-01-14,11643.0498046875
2022-01-17,11881.25
2022-01-18,11598.75
2022-01-19,11681.400390625
2022-01-20,11583.2001953125
2022-01-21,11561.75
2022-01-24,11261.2001953125
2022-01-25,11522.75
2022-01-27,11561.599609375
2022-01-28,11493.400390625
2022-01-31,11703.5
2022-02-01,11616.099609375
2022-02-02,11632.400390625
2022-02-03,11683.400390625
2022-02-04,11560.599609375
2022-02-07,11407.25
2022-02-08,11429.7998046875
2022-02-09,11680.150390625
2022-02-10,11674.0498046875
2022-02-11,11552.900390625
2022-02-14,11107.150390625
2022-02-15,11552.2998046875
2022-02-16,11509.7001953125
2022-02-17,11492.849609375
2022-02-18,11420.4501953125
2022-02-21,11361.599609375
2022-02-22,11343.0498046875
2022-02-23,11318.7001953125
2022-02-24,10609.7998046875
2022-02-25,10895.2998046875
2022-02-28,10820.5498046875
2022-03-02,10500.4501953125
2022-03-03,10261.099609375
2022-03-04,9896.650390625
2022-03-07,9480.4501953125
2022-03-08,9560.0
2022-03-09,9832.349609375
2022-03-10,10019.349609375
2022-03-11,9979.7001953125
2022-03-14,10074.2998046875
2022-03-15,10131.2998046875
2022-03-16,10350.099609375
2022-03-17,10576.0
2022-03-21,10448.400390625
2022-03-22,10572.900390625
2022-03-23,10463.4501953125
2022-03-24,10412.400390625
2022-03-25,10354.150390625
2022-03-28,10421.599609375
2022-03-29,10416.25
2022-03-30,10542.150390625
2022-03-31,10552.099609375
2022-04-01,10676.849609375
2022-04-04,10803.849609375
2022-04-05,10936.5
2022-04-06,10906.7998046875
2022-04-07,10820.7001953125
2022-04-08,10894.2998046875
2022-04-11,10882.099609375
2022-04-12,10788.7998046875
2022-04-13,10698.2998046875
2022-04-18,10745.75
2022-04-19,10615.150390625
2022-04-20,10848.7001953125
2022-04-21,11090.5498046875
2022-04-22,11028.150390625
2022-04-25,10916.5
2022-04-26,11221.75
2022-04-27,11158.849609375
2022-04-28,11192.0498046875
2022-04-29,11078.099609375
2022-05-02,10938.2998046875
2022-05-04,10661.0
2022-05-05,10705.7001953125
2022-05-06,10518.4501953125
2022-05-09,10483.5
2022-05-10,10472.4501953125
2022-05-11,10377.400390625
2022-05-12,10164.349609375
2022-05-13,10412.349609375
2022-05-16,10649.099609375
2022-05-17,10911.150390625
2022-05-18,10909.4501953125
2022-05-19,10618.0
2022-05-20,10914.599609375
2022-05-23,11115.2001953125
2022-05-24,11116.2998046875
2022-05-25,11011.5
2022-05-26,11097.150390625
2022-05-27,11270.25
2022-05-30,11491.400390625
2022-05-31,11586.599609375
2022-06-01,11563.0
2022-06-02,11491.400390625
2022-06-03,11282.150390625
2022-06-06,11303.150390625
2022-06-07,11362.2001953125
2022-06-08,11382.349609375
2022-06-09,11419.25
2022-06-10,11394.0
2022-06-13,11165.650390625
2022-06-14,11104.150390625
2022-06-15,11206.75
2022-06-16,10956.599609375
2022-06-17,10830.900390625
2022-06-20,10754.7001953125
2022-06-21,10974.2001953125
2022-06-22,10881.400390625
2022-06-23,11359.5
2022-06-24,11583.25
2022-06-27,11686.0498046875
2022-06-28,11832.5498046875
2022-06-29,11850.5
2022-06-30,11701.150390625
2022-07-01,11711.9501953125
2022-07-04,11692.099609375
2022-07-05,11649.7998046875
2022-07-06,11952.2001953125
2022-07-07,12114.099609375
2022-07-08,12124.599609375
2022-07-11,12252.5
2022-07-12,12107.349609375
2022-07-13,12099.349609375
2022-07-14,12115.2998046875
2022-07-15,12361.650390625
2022-07-18,12408.7001953125
2022-07-19,12538.900390625
2022-07-20,12511.2998046875
2022-07-21,12581.349609375
2022-07-22,12634.2001953125
2022-07-25,12423.7001953125
2022-07-26,12276.5
2022-07-27,12326.349609375
2022-07-28,12383.7001953125
2022-07-29,12543.2001953125
2022-08-01,12953.650390625
2022-08-02,13023.650390625
2022-08-03,12919.400390625
2022-08-04,12945.7001953125
2022-08-05,12804.349609375
2022-08-08,12927.9501953125
2022-08-10,12951.650390625
2022-08-11,12923.5498046875
2022-08-12,12923.75
2022-08-16,13250.0
2022-08-17,13194.25
2022-08-18,13131.900390625
2022-08-19,12946.4501953125
2022-08-22,12695.75
2022-08-23,12925.75
2022-08-24,12913.349609375
2022-08-25,12877.900390625
2022-08-26,12929.150390625
2022-08-29,12886.400390625
2022-08-30,13217.349609375
2022-09-01,13266.150390625
2022-09-02,13220.650390625
2022-09-05,13246.099609375
2022-09-06,13225.2998046875
2022-09-07,13072.650390625
2022-09-08,13151.400390625
2022-09-09,13219.599609375
2022-09-12,13256.099609375
2022-09-13,13264.150390625
2022-09-14,13222.25
2022-09-15,13315.5
2022-09-16,12954.4501953125
2022-09-19,13074.0
2022-09-20,13291.349609375
2022-09-21,13223.4501953125
2022-09-22,13320.75
2022-09-23,13093.5
2022-09-26,12594.349609375
2022-09-27,12529.7998046875
2022-09-28,12537.349609375
2022-09-29,12497.349609375
2022-09-30,12699.2998046875
2022-10-03,12441.0498046875
2022-10-04,12690.5498046875
2022-10-06,12784.5498046875
2022-10-07,12761.9501953125
2022-10-10,12693.599609375
2022-10-11,12488.349609375
2022-10-12,12598.2998046875
2022-10-13,12562.75
2022-10-14,12478.25
2022-10-17,12562.5498046875
2022-10-18,12732.650390625
2022-10-19,12721.0498046875
2022-10-20,12729.599609375
2022-10-21,12695.650390625
2022-10-24,12794.650390625
2022-10-25,12952.7998046875
2022-10-27,12979.400390625
2022-10-28,13190.900390625
2022-10-31,13381.650390625
2022-11-01,13416.900390625
2022-11-02,13318.25
2022-11-03,13262.650390625
2022-11-04,13271.7001953125
2022-11-07,13443.900390625
2022-11-09,13341.400390625
2022-11-10,13080.75
2022-11-11,13040.900390625
2022-11-14,13071.400390625
2022-11-15,13155.5498046875
2022-11-16,13105.9501953125
2022-11-17,12927.400390625
2022-11-18,12774.900390625
2022-11-21,12696.099609375
2022-11-22,12745.5
2022-11-23,12774.75
2022-11-24,12845.599609375
2022-11-25,12958.0
2022-11-28,13036.400390625
2022-11-29,13007.650390625
2022-11-30,13231.849609375
2022-12-01,13191.75
2022-12-02,13046.349609375
2022-12-05,13007.5498046875
2022-12-06,12973.7998046875
2022-12-07,12870.650390625
2022-12-08,12908.150390625
2022-12-09,12869.400390625
2022-12-12,12874.349609375
2022-12-13,12931.0
2022-12-14,13004.099609375
2022-12-15,12912.900390625
2022-12-16,12775.25
2022-12-19,12978.7998046875
2022-12-20,12879.400390625
2022-12-21,12695.4501953125
2022-12-22,12554.7001953125
2022-12-23,12236.0
2022-12-27,12522.75
2022-12-28,12605.4501953125
2022-12-29,12634.599609375
2022-12-30,12611.7001953125
2023-01-02,12667.75
2023-01-03,12614.75
2023-01-04,12512.0498046875
2023-01-05,12656.650390625
2023-01-06,12627.7998046875
2023-01-09,12783.0
2023-01-10,12819.099609375
2023-01-11,12753.0498046875
2023-01-12,12769.400390625
2023-01-13,12832.400390625
2023-01-16,12748.7998046875
2023-01-17,12821.849609375
2023-01-18,12817.599609375
2023-01-19,12763.0
2023-01-20,12691.7001953125
2023-01-23,12797.0498046875
2023-01-24,12960.849609375
2023-01-25,12957.150390625
2023-01-27,13089.7001953125
2023-01-30,13076.849609375
2023-01-31,13323.900390625
2023-02-01,13206.849609375
2023-02-02,13213.25
2023-02-03,13377.9501953125
2023-02-06,13360.150390625
2023-02-07,13226.0498046875
2023-02-08,13257.349609375
2023-02-09,13187.849609375
2023-02-10,13235.0498046875
2023-02-13,13154.349609375
2023-02-14,13106.5498046875
2023-02-15,13235.2001953125
2023-02-16,13206.0498046875
2023-02-17,13140.0
2023-02-20,13177.400390625
2023-02-21,13148.75
2023-02-22,12989.9501953125
2023-02-23,12982.25
2023-02-24,12869.099609375
2023-02-27,12675.2998046875
2023-02-28,12731.7998046875
2023-03-01,12849.2998046875
2023-03-02,12738.7998046875
2023-03-03,12787.0498046875
2023-03-06,12909.5
2023-03-08,13019.5
2023-03-09,12781.2001953125
2023-03-10,12741.599609375
2023-03-13,12456.0
2023-03-14,12345.5498046875
2023-03-15,12282.0
2023-03-16,12304.900390625
2023-03-17,12245.9501953125
2023-03-20,12131.7001953125
2023-03-21,12141.9501953125
2023-03-22,12201.349609375
2023-03-23,12205.7001953125
2023-03-24,12113.400390625
2023-03-27,12035.099609375
2023-03-28,11917.9501953125
2023-03-29,12121.2998046875
2023-03-31,12243.7998046875
2023-04-03,12425.849609375
2023-04-05,12357.650390625
2023-04-06,12469.349609375
2023-04-10,12616.75
2023-04-11,12742.0498046875
2023-04-12,12862.2001953125
2023-04-13,12918.650390625
2023-04-17,12996.150390625
2023-04-18,13005.099609375
2023-04-19,13002.5498046875
2023-04-20,13032.349609375
2023-04-21,12898.75
2023-04-24,12893.349609375
2023-04-25,12904.5498046875
2023-04-26,12972.75
2023-04-27,13071.7998046875
2023-04-28,13189.25
2023-05-02,13283.150390625
2023-05-03,13278.599609375
2023-05-04,13292.5498046875
2023-05-05,13345.7998046875
2023-05-08,13584.25
2023-05-09,13648.5
2023-05-10,13750.849609375
2023-05-11,13803.75
2023-05-12,13910.5
2023-05-15,14007.849609375
2023-05-16,13877.7001953125
2023-05-17,13889.900390625
2023-05-18,13767.7001953125
2023-05-19,13863.5498046875
2023-05-22,13890.5
2023-05-23,13982.599609375
2023-05-24,13989.599609375
2023-05-25,14029.5
2023-05-26,14130.4501953125
2023-05-29,14219.599609375
2023-05-30,14177.849609375
2023-05-31,14199.0
2023-06-01,14257.0
2023-06-02,14388.599609375
2023-06-05,14570.25
2023-06-06,14729.5
2023-06-07,14819.4501953125
2023-06-08,14692.0
2023-06-09,14626.0
2023-06-12,14673.849609375
2023-06-13,14658.2998046875
2023-06-14,14682.7001953125
2023-06-15,14707.849609375
2023-06-16,14768.4501953125
2023-06-19,14676.7001953125
2023-06-20,14785.650390625
2023-06-21,14777.7001953125
2023-06-22,14702.099609375
2023-06-23,14550.2001953125
2023-06-26,14717.849609375
2023-06-27,14729.900390625
2023-06-28,14840.5498046875
2023-06-30,15147.650390625
2023-07-03,15106.849609375
2023-07-04,15035.0498046875
2023-07-05,15281.900390625
2023-07-06,15453.7001953125
2023-07-07,15498.849609375
2023-07-10,15403.2001953125
2023-07-11,15617.4501953125
2023-07-12,15614.900390625
2023-07-13,15519.7001953125
2023-07-14,15576.099609375
2023-07-17,15526.7998046875
2023-07-18,15513.7998046875
2023-07-19,15513.150390625
2023-07-20,15577.0
2023-07-21,15590.349609375
2023-07-24,15617.5498046875
2023-07-25,15765.599609375
2023-07-26,15763.25
2023-07-27,15572.0
2023-07-28,15537.900390625
2023-07-31,15708.0498046875
2023-08-01,15688.7001953125
2023-08-02,15428.900390625
2023-08-03,15379.7998046875
2023-08-04,15328.400390625
2023-08-07,15390.900390625
2023-08-08,15343.650390625
2023-08-09,15486.2001953125
2023-08-10,15444.7998046875
2023-08-11,15378.099609375
2023-08-14,15327.4501953125
2023-08-16,15425.0
2023-08-17,15399.25
2023-08-18,15391.75
2023-08-21,15427.599609375
2023-08-22,15507.900390625
2023-08-23,15498.099609375
2023-08-24,15459.2998046875
2023-08-25,15363.599609375
2023-08-28,15475.25
2023-08-29,15578.900390625
2023-08-30,15678.099609375
2023-08-31,15670.25
2023-09-01,15928.2998046875
2023-09-04,15943.599609375
2023-09-05,15942.75
2023-09-06,15921.25
2023-09-07,15995.849609375
2023-09-08,16102.900390625
2023-09-11,16374.9501953125
2023-09-12,16070.0498046875
2023-09-13,15995.9501953125
2023-09-14,16169.650390625
2023-09-15,16425.80078125
2023-09-18,16563.900390625
2023-09-20,16479.69921875
2023-09-21,16200.400390625
2023-09-22,16234.349609375
2023-09-25,16221.5498046875
2023-09-26,16278.25
2023-09-27,16283.400390625
2023-09-28,16092.2001953125
2023-09-29,16184.400390625
2023-10-03,15990.599609375
2023-10-04,15782.599609375
2023-10-05,15916.099609375
2023-10-06,15990.650390625
2023-10-09,15832.849609375
2023-10-10,16028.7001953125
2023-10-11,16175.7998046875
2023-10-12,16301.7001953125
2023-10-13,16444.94921875
2023-10-16,16519.349609375
2023-10-17,16522.75
2023-10-18,16535.400390625
2023-10-19,16618.0
2023-10-20,16497.849609375
2023-10-23,16277.849609375
2023-10-25,16210.4501953125
2023-10-26,15953.0498046875
2023-10-27,16169.150390625
2023-10-30,16023.4501953125
2023-10-31,15916.2001953125
2023-11-01,15835.650390625
2023-11-02,15948.650390625
2023-11-03,16045.400390625
2023-11-06,16172.75
2023-11-07,16143.75
2023-11-08,16220.7998046875
2023-11-09,16355.2998046875
2023-11-10,16286.7001953125
2023-11-13,16365.2998046875
2023-11-15,16648.5
2023-11-16,16788.900390625
2023-11-17,16905.5
2023-11-20,16777.30078125
2023-11-21,16860.099609375
2023-11-22,16972.19921875
2023-11-23,17033.55078125
2023-11-24,17040.349609375
2023-11-28,17202.75
2023-11-29,17482.44921875
2023-11-30,17551.849609375
2023-12-01,17489.05078125
2023-12-04,17687.25
2023-12-05,17792.099609375
2023-12-06,17788.400390625
2023-12-07,17867.349609375
2023-12-08,17769.099609375
2023-12-11,17852.30078125
2023-12-12,17726.5
2023-12-13,17917.900390625
2023-12-14,18045.05078125
2023-12-15,18038.25
2023-12-18,18068.25
2023-12-19,17932.69921875
2023-12-20,17523.55078125
2023-12-21,17537.849609375
2023-12-22,17778.900390625
2023-12-26,17953.55078125
2023-12-27,18224.849609375
2023-12-28,18408.599609375
2023-12-29,18618.19921875
2024-01-02,18339.349609375
2024-01-03,18317.5
2024-01-04,18326.75
2024-01-05,18406.94921875
2024-01-08,18350.19921875
2024-01-09,18519.80078125
2024-01-10,18559.099609375
2024-01-11,18755.099609375
2024-01-12,18715.19921875
2024-01-15,18765.25
2024-01-16,18712.69921875
2024-01-17,18447.25
2024-01-18,18496.25
2024-01-19,18694.599609375
2024-01-23,18361.0
2024-01-24,18593.69921875
2024-01-25,18614.900390625
2024-01-29,18927.25
2024-01-30,18878.349609375
2024-01-31,19227.150390625
2024-02-01,19328.69921875
2024-02-02,19380.5
2024-02-05,19615.30078125
2024-02-06,19903.849609375
2024-02-07,19903.80078125
2024-02-08,19649.5
2024-02-09,19576.0
2024-02-12,19419.599609375
2024-02-13,19433.05078125
2024-02-14,19716.0
2024-02-15,19981.69921875
2024-02-16,20423.44921875
2024-02-20,20354.25
2024-02-21,20252.55078125
2024-02-22,20584.849609375
2024-02-23,20621.349609375
2024-02-26,20642.400390625
2024-02-27,20788.55078125
2024-02-28,20372.349609375
2024-02-29,20412.400390625
2024-03-01,20871.94921875
2024-03-04,20840.19921875
2024-03-05,21121.19921875
2024-03-06,21181.30078125
2024-03-07,21126.80078125
2024-03-11,21001.150390625
2024-03-12,20931.849609375
2024-03-13,20338.25
2024-03-14,20514.25
2024-03-15,20192.30078125
2024-03-18,20446.599609375
2024-03-19,20354.099609375
2024-03-20,20406.44921875
2024-03-21,20700.25
2024-03-22,21046.400390625
2024-03-26,21038.30078125
2024-03-27,21146.19921875
2024-03-28,21419.099609375
2024-04-01,21385.25
2024-04-02,21614.25
2024-04-03,21555.349609375
2024-04-04,21651.849609375
2024-04-05,21600.900390625
2024-04-08,22067.94921875
2024-04-09,21999.349609375
2024-04-10,21985.150390625
2024-04-12,21851.30078125
2024-04-15,21680.30078125
2024-04-16,21703.05078125
2024-04-18,21520.75
2024-04-19,21609.69921875
2024-04-22,21812.69921875
2024-04-23,21914.30078125
2024-04-24,21896.900390625
2024-04-25,22174.05078125
2024-04-26,22111.55078125
2024-04-29,22078.75
2024-04-30,22479.900390625
2024-05-02,22733.5
2024-05-03,22541.349609375
2024-05-06,22526.599609375
2024-05-07,22114.0
2024-05-08,22458.650390625
2024-05-09,22633.30078125
2024-05-10,22846.900390625
2024-05-13,22462.650390625
2024-05-14,22874.80078125
2024-05-15,22759.849609375
2024-05-16,22886.849609375
2024-05-17,23285.650390625
2024-05-21,23353.75
2024-05-22,23324.099609375
2024-05-23,23849.25
2024-05-24,23891.44921875
2024-05-27,23877.150390625
2024-05-28,23814.25
2024-05-29,23757.94921875
2024-05-30,23471.0
2024-05-31,23419.599609375
2024-06-03,23992.69921875
2024-06-04,23193.30078125
2024-06-05,24283.75
2024-06-06,24396.69921875
2024-06-07,25020.19921875
2024-06-10,25022.650390625
2024-06-11,25230.80078125
2024-06-12,25217.599609375
2024-06-13,25393.19921875
2024-06-14,25722.099609375
2024-06-18,25715.30078125
2024-06-19,25381.69921875
2024-06-20,25267.849609375
2024-06-21,25092.30078125
2024-06-24,25309.80078125
2024-06-25,25250.25
2024-06-26,25018.900390625
2024-06-27,25191.400390625
2024-06-28,25200.599609375
2024-07-01,25323.849609375
2024-07-02,25130.849609375
2024-07-03,25182.80078125
2024-07-04,25366.44921875
2024-07-05,25398.30078125
2024-07-08,25260.5
2024-07-09,25823.55078125
2024-07-10,25302.80078125
2024-07-11,25257.25
2024-07-12,25145.44921875
2024-07-15,25419.80078125
2024-07-16,25482.900390625
2024-07-18,25576.69921875
2024-07-19,24963.349609375
2024-07-22,25250.75
2024-07-23,25321.69921875
2024-07-24,25309.05078125
2024-07-25,25627.349609375
2024-07-26,26250.69921875
2024-07-29,26426.55078125
2024-07-30,26580.94921875
2024-07-31,26685.25
2024-08-01,26487.44921875
2024-08-02,25714.44921875
2024-08-05,24706.5
2024-08-06,24520.05078125
2024-08-07,24937.599609375
2024-08-08,24917.349609375
2024-08-09,25346.650390625
2024-08-12,25278.94921875
2024-08-13,25081.849609375
2024-08-14,25093.5
2024-08-16,25597.349609375
2024-08-19,25368.75
2024-08-20,25500.0
2024-08-21,25586.75
2024-08-22,25563.650390625
2024-08-23,25850.69921875
2024-08-26,25941.44921875
2024-08-27,25911.900390625
2024-08-28,25879.400390625
2024-08-29,26020.400390625
2024-08-30,26172.80078125
2024-09-02,26071.400390625
2024-09-03,26034.650390625
2024-09-04,25934.25
2024-09-05,25835.30078125
2024-09-06,25527.150390625
2024-09-09,25495.25
2024-09-10,25556.44921875
2024-09-11,25240.599609375
2024-09-12,25779.80078125
2024-09-13,25820.849609375
2024-09-16,25829.650390625
2024-09-17,25896.400390625
2024-09-18,25804.44921875
2024-09-19,25907.650390625
2024-09-20,26394.55078125
2024-09-23,26805.400390625
2024-09-24,26920.44921875
2024-09-25,26888.349609375
2024-09-26,27496.25
2024-09-27,27610.75
2024-09-30,27027.19921875
2024-10-01,27083.44921875
2024-10-03,26302.099609375
2024-10-04,25926.30078125
2024-10-07,25807.150390625
2024-10-08,26236.099609375
2024-10-09,26450.25
2024-10-10,26528.5
2024-10-11,26436.599609375
2024-10-14,26463.55078125
2024-10-15,26242.599609375
2024-10-16,25909.0
2024-10-17,24991.19921875
2024-10-18,25146.900390625
2024-10-21,25251.849609375
2024-10-22,24627.25
2024-10-23,24451.30078125
2024-10-24,24324.849609375
2024-10-25,23799.30078125
2024-10-28,23964.44921875
2024-10-29,23588.599609375
2024-10-30,23594.0
2024-10-31,23514.69921875
2024-11-01,23805.599609375
2024-11-04,23573.19921875
2024-11-05,23839.599609375
2024-11-06,24137.900390625
2024-11-07,23812.5
2024-11-08,23805.19921875
2024-11-11,23729.44921875
2024-11-12,23269.099609375
2024-11-13,22765.19921875
2024-11-14,22914.5
2024-11-18,23043.849609375
2024-11-19,23359.5
2024-11-21,23145.900390625
2024-11-22,23554.099609375
2024-11-25,23716.44921875
2024-11-26,23413.0
2024-11-27,23517.349609375
2024-11-28,23134.69921875
2024-11-29,23368.55078125
2024-12-02,23599.599609375
2024-12-03,23752.400390625
2024-12-04,23584.0
2024-12-05,23736.25
2024-12-06,23960.25
2024-12-09,23775.05078125
2024-12-10,23767.05078125
2024-12-11,23851.849609375
2024-12-12,23660.30078125
2024-12-13,23773.099609375
2024-12-16,23790.5
2024-12-17,23417.80078125
2024-12-18,23241.25
2024-12-19,23070.900390625
2024-12-20,22580.0
2024-12-23,22557.75
2024-12-24,22685.55078125
2024-12-26,22876.099609375
2024-12-27,23099.05078125
2024-12-30,22768.25
2024-12-31,22834.0
2025-01-02,24016.19921875
2025-01-03,24005.0
2025-01-06,23482.19921875
2025-01-07,23482.099609375
2025-01-08,23370.150390625
2025-01-09,23305.19921875
2025-01-10,23017.75
2025-01-13,22382.25
2025-01-14,22833.05078125
2025-01-15,22712.75
2025-01-16,22861.25
2025-01-17,22791.099609375
2025-01-20,22671.80078125
2025-01-21,22303.19921875
2025-01-22,22274.349609375
2025-01-23,22518.94921875
2025-01-24,22171.05078125
2025-01-27,21970.44921875
2025-01-28,22264.150390625
2025-01-29,22586.349609375
2025-01-30,22495.69921875
2025-01-31,22867.599609375
2025-02-03,23327.0
2025-02-04,23535.05078125
2025-02-05,23517.099609375
2025-02-06,23298.849609375
2025-02-07,23459.94921875
2025-02-10,23112.650390625
2025-02-11,22573.900390625
2025-02-12,22407.44921875
2025-02-13,22344.30078125
2025-02-14,22069.30078125
2025-02-17,21951.849609375
2025-02-18,21818.900390625
2025-02-19,21809.150390625
2025-02-20,22074.900390625
2025-02-21,21505.900390625
2025-02-24,21552.5
2025-02-25,21662.650390625
2025-02-27,21335.349609375
2025-02-28,20498.599609375
2025-03-03,20538.150390625
2025-03-04,20269.19921875
2025-03-05,20796.75
2025-03-06,20959.69921875
2025-03-07,21009.69921875
2025-03-10,20752.80078125
2025-03-11,20682.650390625
2025-03-12,20783.69921875
2025-03-13,20554.05078125
2025-03-17,20741.150390625
2025-03-18,21234.94921875
2025-03-19,21319.5
2025-03-20,21623.05078125
2025-03-21,21756.0
2025-03-24,21938.69921875
2025-03-25,21737.599609375
2025-03-26,21742.80078125
2025-03-27,21516.75
2025-03-28,21295.5
2025-04-01,21235.25
2025-04-02,21408.849609375
2025-04-03,21164.0
2025-04-04,20593.150390625
2025-04-07,19815.55078125
2025-04-08,20138.150390625
2025-04-09,20140.400390625
2025-04-11,20548.650390625
2025-04-15,21246.19921875
2025-04-16,21155.80078125
2025-04-17,21373.099609375
2025-04-21,21826.0
2025-04-22,21903.69921875
2025-04-23,22424.44921875
2025-04-24,22367.55078125
2025-04-25,21994.5
2025-04-28,22352.94921875
2025-04-29,22299.05078125
2025-04-30,22308.400390625
2025-05-02,22286.5
2025-05-05,22699.19921875
2025-05-06,22737.599609375
2025-05-07,23114.099609375
2025-05-08,22674.150390625
2025-05-09,22627.80078125
2025-05-12,23400.44921875
2025-05-13,23167.25
2025-05-14,23356.849609375
2025-05-15,23804.849609375
2025-05-16,23953.150390625
2025-05-19,24052.599609375
2025-05-20,23531.19921875
2025-05-21,23700.099609375
2025-05-22,23459.900390625
2025-05-23,23515.25
2025-05-26,23763.150390625
2025-05-27,23596.900390625
2025-05-28,23437.05078125
2025-05-29,23555.75
2025-05-30,23325.599609375
2025-06-02,23327.05078125
2025-06-03,23268.69921875
2025-06-04,23332.599609375
2025-06-05,23306.19921875
2025-06-06,23661.30078125
2025-06-09,23777.150390625
2025-06-10,23759.0
2025-06-11,23805.19921875
2025-06-12,23411.80078125
2025-06-13,23327.400390625
2025-06-16,23368.25
2025-06-17,23227.30078125
2025-06-18,23312.349609375
2025-06-19,23434.650390625
2025-06-20,23679.349609375
2025-06-23,23461.150390625
2025-06-24,23598.25
2025-06-25,23827.80078125
2025-06-26,23961.69921875
2025-06-27,24007.94921875
2025-06-30,23872.55078125
2025-07-01,23824.0
2025-07-02,23899.849609375
2025-07-03,24004.94921875
2025-07-04,23980.400390625
2025-07-07,23943.900390625
2025-07-08,23852.900390625
2025-07-09,23944.400390625
2025-07-10,23916.849609375
2025-07-11,23493.80078125
2025-07-14,23552.0
2025-07-15,23905.25
2025-07-16,24011.150390625
2025-07-17,24002.5
2025-07-18,23894.349609375
2025-07-21,24055.0
2025-07-22,23875.849609375
2025-07-23,24079.400390625
2025-07-24,24087.30078125
2025-07-25,23781.55078125
2025-07-28,23693.0
2025-07-29,23888.349609375
2025-07-30,23745.80078125
2025-07-31,23655.849609375
2025-08-01,23410.94921875
2025-08-04,23787.5
2025-08-05,23876.30078125
2025-08-06,23748.849609375
2025-08-07,23808.099609375
2025-08-08,23474.650390625
2025-08-11,23723.75
2025-08-12,23856.599609375
2025-08-13,24122.650390625
2025-08-14,24118.80078125
2025-08-18,25127.19921875
2025-08-19,25456.69921875
2025-08-20,25469.25
2025-08-21,25377.5
2025-08-22,25329.44921875
2025-08-25,25423.400390625
2025-08-26,25320.30078125
2025-08-28,25183.5
2025-08-29,24960.849609375
2025-09-01,25660.0
2025-09-02,25584.94921875
2025-09-03,25775.44921875
2025-09-04,25994.849609375
2025-09-05,26320.599609375
2025-09-08,27189.19921875
2025-09-09,27182.5
2025-09-10,26833.94921875
2025-09-11,26744.44921875
2025-09-12,26866.650390625
