Date,close,log_ret
2021-07-13,28439.75,-0.0032507031179158335
2021-07-14,29339.849609375,0.031158832453127314
2021-07-15,29718.05078125,0.012807984689948686
2021-07-16,29400.25,-0.010751453893631639
2021-07-19,29264.0,-0.0046450860613328985
2021-07-20,29252.5,-0.0003930515375339361
2021-07-22,29779.94921875,0.01787028193020265
2021-07-23,29894.30078125,0.0038325308644539735
2021-07-26,29940.400390625,0.001540899096798
2021-07-27,29892.55078125,-0.0015994403965910483
2021-07-28,29954.150390625,0.002058580671030074
2021-07-29,30371.400390625,0.013833496703056374
2021-07-30,30480.05078125,0.0035710078886409123
2021-08-02,30803.05078125,0.010541339544987555
2021-08-03,31165.849609375,0.01170919512735997
2021-08-04,30977.150390625,-0.006073083009252686
2021-08-05,31211.19921875,0.007527131195790397
2021-08-06,31303.30078125,0.0029465685285017637
2021-08-09,31441.0,0.004389225415008097
2021-08-10,31713.400390625,0.008626543145432595
2021-08-11,31670.0,-0.0013694562658464156
2021-08-12,32245.099609375,0.017996221048748342
2021-08-13,32678.80078125,0.01336049191901444
2021-08-16,32577.94921875,-0.0030909183430912254
2021-08-17,33414.75,0.025361764089916885
2021-08-18,33448.8984375,0.00102143515249324
2021-08-20,33351.3515625,-0.0029205562654841736
2021-08-23,33919.80078125,0.016900639560028522
2021-08-24,33838.3984375,-0.002402731591178121
2021-08-25,34083.94921875,0.007230369958320057
2021-08-26,34041.1015625,-0.0012579120722436988
2021-08-27,34309.80078125,0.007862386412444126
2021-08-30,34109.25,-0.005862441917590389
2021-08-31,34570.25,0.01342487710924773
2021-09-01,34110.5,-0.013388230830123514
2021-09-02,34680.30078125,0.01656657014010442
2021-09-03,34891.19921875,0.006062801104155665
2021-09-06,35415.1015625,0.014903700958176542
2021-09-07,34951.30078125,-0.013182640648613873
2021-09-08,34678.19921875,-0.007844461412295054
2021-09-09,34802.30078125,0.00357227407612536
2021-09-13,35129.6015625,0.009360625412834694
2021-09-14,35431.5,0.00855713057219703
2021-09-15,36075.19921875,0.01800437201022363
2021-09-16,35852.44921875,-0.006193743767288551
2021-09-17,35646.5,-0.005760917904107306
2021-09-20,35400.05078125,-0.006937710685275438
2021-09-21,36086.05078125,0.019193131076394095
2021-09-22,36422.44921875,0.009278935603891052
2021-09-23,36816.8984375,0.010771615129981324
2021-09-24,37103.25,0.007747630407252245
2021-09-27,36034.3984375,-0.029230572457068386
2021-09-28,35239.94921875,-0.02229363434243175
2021-09-29,35282.6484375,0.0012109373558775007
2021-09-30,35028.0,-0.007243555751205405
2021-10-01,34780.6015625,-0.007087936664327452
2021-10-04,35126.1484375,0.009886017853302922
2021-10-05,35544.30078125,0.011834004971728108
2021-10-06,35075.80078125,-0.013268371551073457
2021-10-07,35703.8515625,0.01774711360137351
2021-10-08,36402.0,0.019365148317234075
2021-10-11,35179.94921875,-0.03414742234914626
2021-10-12,34869.75,-0.008856604663875405
2021-10-13,35285.6015625,0.011855301807346891
2021-10-14,35744.8515625,0.012931253548955397
2021-10-18,36306.3515625,0.015586453606667017
2021-10-19,37106.3515625,0.021795455967534776
2021-10-20,36846.80078125,-0.0070193585729812265
2021-10-21,35913.6015625,-0.0256527001857234
2021-10-22,35394.6484375,-0.014555462717139154
2021-10-25,35005.3984375,-0.011058343962943428
2021-10-26,35162.3515625,0.004473661668415281
2021-10-27,35503.8984375,0.009666553257647596
2021-10-28,34913.6015625,-0.01676602272491364
2021-10-29,34408.75,-0.01456559036772988
2021-11-01,35290.0,0.025288745186848274
2021-11-02,35177.3515625,-0.003197183687472962
2021-11-03,35177.1015625,-7.106870678343757e-06
2021-11-04,35334.25,0.004457401374632302
2021-11-08,35782.3515625,0.012602050237274629
2021-11-09,35815.1015625,0.0009148370746355587
2021-11-10,35722.94921875,-0.0025763183009528947
2021-11-11,35583.6484375,-0.0039070987267846346
2021-11-12,36332.30078125,0.020820955504699097
2021-11-15,36465.30078125,0.0036539706013505365
2021-11-16,36643.8984375,0.004885787655522982
2021-11-17,36660.8984375,0.0004638168586361609
2021-11-18,36007.0,-0.017997385409357657
2021-11-22,35478.94921875,-0.014773823152861782
2021-11-23,35504.3984375,0.0007170476085082198
2021-11-24,34966.25,-0.015273277901767085
2021-11-25,35300.25,0.009506735514584346
2021-11-26,34606.1484375,-0.01985867928455305
2021-11-29,34870.75,0.007617002133656176
2021-11-30,35043.75,0.004948911973595068
2021-12-01,35429.0,0.01093341292085141
2021-12-02,36157.8515625,0.02036342519428063
2021-12-03,35848.05078125,-0.008604924950782201
2021-12-06,34879.3984375,-0.027392841793448745
2021-12-07,35272.30078125,0.011201623237834838
2021-12-08,35959.05078125,0.019282837239480693
2021-12-09,35946.3515625,-0.0003532201606027924
2021-12-10,35939.6015625,-0.00018779746880734425
2021-12-13,36050.55078125,0.003082346764956783
2021-12-14,36102.55078125,0.001441379729401773
2021-12-15,35737.19921875,-0.010171380394335567
2021-12-16,36160.30078125,0.011769712346248018
2021-12-17,36647.8984375,0.013394231728472131
2021-12-20,35916.44921875,-0.02016069922031336
2021-12-21,36627.1484375,0.01959433996325143
2021-12-22,36989.1484375,0.009834858128323104
2021-12-23,37362.8515625,0.01005235291263651
2021-12-24,37727.80078125,0.009720306878529296
2021-12-27,37988.5,0.0068862383994391764
2021-12-28,38357.80078125,0.009674434985039934
2021-12-29,38274.6484375,-0.0021701610018270774
2021-12-30,38658.80078125,0.00998669734436362
2021-12-31,38701.05078125,0.0010922979645746989
2022-01-03,39123.80078125,0.010864245794688303
2022-01-04,39370.69921875,0.006290867557605546
2022-01-05,38609.1484375,-0.019532610447592653
2022-01-06,38009.0,-0.0156662807531284
2022-01-07,38139.8515625,0.0034367344643352424
2022-01-10,38212.19921875,0.00189510765362214
2022-01-11,38605.44921875,0.010238622070295661
2022-01-12,38604.75,-1.8112082525204537e-05
