Date,Close,High,Low,Open,Volume
2024-11-06,24137.900390625,24181.5,23835.849609375,23960.69921875,368500
2024-11-07,23812.5,24243.80078125,23696.05078125,24236.94921875,457100
2024-11-08,23805.19921875,23900.599609375,23536.05078125,23855.55078125,574900
2024-11-11,23729.44921875,24077.099609375,23618.30078125,23740.19921875,676800
2024-11-12,23269.099609375,23865.599609375,23183.75,23744.69921875,617500
2024-11-13,22765.19921875,23220.0,22691.5,23207.69921875,802800
2024-11-14,22914.5,23036.150390625,22659.05078125,22831.55078125,521900
2024-11-18,23043.849609375,23261.849609375,22854.55078125,23044.75,444900
2024-11-19,23359.5,23713.19921875,23051.599609375,23052.55078125,467100
2024-11-21,23145.900390625,23328.5,23072.650390625,23321.349609375,442900
2024-11-22,23554.099609375,23686.349609375,23089.05078125,23208.80078125,387200
2024-11-25,23716.44921875,24111.94921875,23648.650390625,23914.55078125,1025600
2024-11-26,23413.0,23800.150390625,23326.80078125,23762.55078125,309200
2024-11-27,23517.349609375,23639.0,23419.400390625,23515.80078125,377200
2024-11-28,23134.69921875,23549.69921875,23091.80078125,23509.25,495200
2024-11-29,23368.55078125,23446.5,23128.900390625,23169.19921875,407400
2024-12-02,23599.599609375,23615.44921875,23353.75,23433.0,398200
2024-12-03,23752.400390625,23775.44921875,23580.75,23692.75,402300
2024-12-04,23584.0,23850.75,23466.75,23746.19921875,584700
2024-12-05,23736.25,23853.75,23438.55078125,23691.099609375,527300
2024-12-06,23960.25,23982.5,23722.849609375,23799.75,839400
2024-12-09,23775.05078125,23986.05078125,23750.599609375,23948.5,482900
2024-12-10,23767.05078125,23838.0,23635.400390625,23806.80078125,449700
2024-12-11,23851.849609375,23947.19921875,23757.099609375,23779.5,304900
2024-12-12,23660.30078125,23908.099609375,23615.30078125,23891.80078125,323500
2024-12-13,23773.099609375,23803.75,23292.099609375,23617.75,385800
2024-12-16,23790.5,23823.349609375,23628.25,23805.05078125,403300
2024-12-17,23417.80078125,23834.0,23361.650390625,23705.099609375,426200
2024-12-18,23241.25,23423.55078125,23208.599609375,23319.599609375,508700
2024-12-19,23070.900390625,23166.650390625,22862.400390625,22911.75,490500
2024-12-20,22580.0,23236.599609375,22531.650390625,23070.44921875,568100
2024-12-23,22557.75,22765.55078125,22488.30078125,22699.94921875,274200
2024-12-24,22685.55078125,22810.19921875,22510.599609375,22565.44921875,271400
2024-12-26,22876.099609375,22947.80078125,22709.849609375,22709.849609375,337600
2024-12-27,23099.05078125,23461.94921875,22952.599609375,22960.599609375,341100
2024-12-30,22768.25,23100.80078125,22695.75,23072.25,746000
2024-12-31,22834.0,22899.80078125,22641.0,22713.599609375,263000
2025-01-02,24016.19921875,24051.80078125,23155.19921875,23255.25,626400
2025-01-03,24005.0,24173.25,23899.75,24058.94921875,547100
2025-01-06,23482.19921875,24169.69921875,23365.599609375,24087.44921875,407900
2025-01-07,23482.099609375,23634.349609375,23426.0,23513.94921875,334900
2025-01-08,23370.150390625,23549.650390625,23191.599609375,23543.900390625,382800
2025-01-09,23305.19921875,23552.75,23240.0,23457.44921875,398500
2025-01-10,23017.75,23345.849609375,22896.05078125,23262.30078125,403800
2025-01-13,22382.25,22842.44921875,22351.0,22789.69921875,421700
2025-01-14,22833.05078125,22935.849609375,22415.94921875,22416.5,308000
2025-01-15,22712.75,23063.69921875,22602.650390625,22929.55078125,313700
2025-01-16,22861.25,22934.75,22758.150390625,22866.80078125,291800
2025-01-17,22791.099609375,22941.69921875,22651.599609375,22835.25,211500
2025-01-20,22671.80078125,22853.0,22511.75,22805.75,322000
2025-01-21,22303.19921875,22881.94921875,22261.900390625,22727.69921875,327900
2025-01-22,22274.349609375,22428.69921875,22121.400390625,22409.75,455800
2025-01-23,22518.94921875,22587.400390625,22166.150390625,22245.80078125,254700
2025-01-24,22171.05078125,22589.05078125,22120.05078125,22463.94921875,394300
2025-01-27,21970.44921875,22081.25,21835.599609375,22055.150390625,409900
2025-01-28,22264.150390625,22506.599609375,21867.80078125,22061.19921875,608200
2025-01-29,22586.349609375,22707.55078125,22269.94921875,22299.0,360700
2025-01-30,22495.69921875,22683.849609375,22259.099609375,22420.30078125,892900
2025-01-31,22867.599609375,22951.400390625,22490.30078125,22552.099609375,421400
2025-02-03,23327.0,23370.900390625,23096.099609375,23299.75,932800
2025-02-04,23535.05078125,23800.900390625,23366.900390625,23607.5,864300
2025-02-05,23517.099609375,23646.30078125,23410.5,23551.25,417800
2025-02-06,23298.849609375,23587.849609375,23264.150390625,23548.25,268500
2025-02-07,23459.94921875,23545.19921875,23193.349609375,23407.44921875,353600
2025-02-10,23112.650390625,23636.30078125,23082.19921875,23525.849609375,258200
2025-02-11,22573.900390625,23068.150390625,22531.099609375,23053.80078125,472600
2025-02-12,22407.44921875,22573.150390625,22099.05078125,22544.19921875,933300
2025-02-13,22344.30078125,22594.650390625,22285.099609375,22483.25,699200
2025-02-14,22069.30078125,22487.5,21874.55078125,22428.25,507200
2025-02-17,21951.849609375,22012.94921875,21610.150390625,22012.80078125,879700
2025-02-18,21818.900390625,21997.05078125,21638.55078125,21973.69921875,533300
2025-02-19,21809.150390625,21898.05078125,21597.099609375,21683.650390625,439000
2025-02-20,22074.900390625,22092.80078125,21562.80078125,21751.349609375,399100
2025-02-21,21505.900390625,22010.849609375,21435.5,21973.94921875,494800
2025-02-24,21552.5,21597.349609375,21291.30078125,21409.94921875,352800
2025-02-25,21662.650390625,21757.099609375,21585.900390625,21616.05078125,495100
2025-02-27,21335.349609375,21786.30078125,21243.5,21766.94921875,523800
2025-02-28,20498.599609375,21188.19921875,20460.099609375,21180.80078125,928700
2025-03-03,20538.150390625,20865.849609375,20368.849609375,20591.5,542900
2025-03-04,20269.19921875,20462.80078125,20174.849609375,20295.80078125,493900
2025-03-05,20796.75,20848.400390625,20327.05078125,20354.80078125,444000
2025-03-06,20959.69921875,21068.75,20733.400390625,21030.69921875,595500
2025-03-07,21009.69921875,21197.0,20846.0,20925.75,348000
2025-03-10,20752.80078125,21023.94921875,20706.30078125,20946.400390625,327000
2025-03-11,20682.650390625,20733.44921875,20480.75,20616.900390625,534300
2025-03-12,20783.69921875,20836.19921875,20590.80078125,20713.55078125,518600
2025-03-13,20554.05078125,20883.150390625,20530.400390625,20862.900390625,409600
2025-03-17,20741.150390625,20926.349609375,20538.05078125,20539.0,365900
2025-03-18,21234.94921875,21251.30078125,20836.05078125,20859.19921875,372300
2025-03-19,21319.5,21398.25,21194.150390625,21305.55078125,347300
2025-03-20,21623.05078125,21672.30078125,21368.25,21444.30078125,309500
2025-03-21,21756.0,21993.94921875,21667.349609375,21720.94921875,551000
2025-03-24,21938.69921875,21987.099609375,21665.19921875,21891.099609375,372300
2025-03-25,21737.599609375,22092.400390625,21683.099609375,22050.900390625,440400
2025-03-26,21742.80078125,21924.599609375,21704.80078125,21776.099609375,684400
2025-03-27,21516.75,21611.94921875,21216.400390625,21445.650390625,1163100
2025-03-28,21295.5,21577.19921875,21200.75,21570.19921875,592700
2025-04-01,21235.25,21543.80078125,21100.19921875,21177.0,360800
2025-04-02,21408.849609375,21433.44921875,21175.849609375,21250.849609375,291700
2025-04-03,21164.0,21320.30078125,21095.0,21140.19921875,511700
2025-04-04,20593.150390625,21081.05078125,20507.55078125,21081.05078125,880700
2025-04-07,19815.55078125,19893.69921875,19316.650390625,19336.150390625,1049800
2025-04-08,20138.150390625,20307.30078125,19805.25,20141.650390625,614400
2025-04-09,20140.400390625,20326.94921875,20034.650390625,20188.30078125,461900
2025-04-11,20548.650390625,20637.94921875,20432.30078125,20493.05078125,592900
2025-04-15,21246.19921875,21276.30078125,20929.75,21023.94921875,972200
2025-04-16,21155.80078125,21283.099609375,21058.599609375,21280.349609375,408400
2025-04-17,21373.099609375,21414.599609375,20953.099609375,21152.0,406500
2025-04-21,21826.0,21848.150390625,21272.150390625,21463.44921875,376200
2025-04-22,21903.69921875,21957.69921875,21729.80078125,21837.05078125,403100
2025-04-23,22424.44921875,22456.900390625,21947.05078125,21999.94921875,657100
2025-04-24,22367.55078125,22492.80078125,22286.849609375,22426.900390625,497800
2025-04-25,21994.5,22541.900390625,21885.19921875,22385.30078125,558800
2025-04-28,22352.94921875,22427.150390625,21919.94921875,22003.44921875,331600
2025-04-29,22299.05078125,22584.099609375,22216.55078125,22442.650390625,602500
2025-04-30,22308.400390625,22389.25,22091.150390625,22306.150390625,564800
2025-05-02,22286.5,22687.94921875,22198.349609375,22323.25,425900
2025-05-05,22699.19921875,22732.44921875,22366.30078125,22443.19921875,327400
2025-05-06,22737.599609375,23092.650390625,22668.650390625,22964.94921875,393300
2025-05-07,23114.099609375,23135.5,22435.30078125,22436.75,716400
2025-05-08,22674.150390625,23242.099609375,22560.19921875,23213.849609375,836900
2025-05-09,22627.80078125,22804.75,22220.69921875,22241.44921875,773900
2025-05-12,23400.44921875,23427.349609375,23066.400390625,23135.900390625,578600
2025-05-13,23167.25,23500.150390625,23046.94921875,23293.05078125,396500
2025-05-14,23356.849609375,23390.80078125,22947.650390625,23088.599609375,567100
2025-05-15,23804.849609375,23880.5,23261.849609375,23356.650390625,572100
2025-05-16,23953.150390625,24009.75,23777.55078125,23833.80078125,466800
2025-05-19,24052.599609375,24174.150390625,23933.150390625,23943.44921875,393000
2025-05-20,23531.19921875,24138.69921875,23495.55078125,24111.5,519600
2025-05-21,23700.099609375,23914.75,23503.94921875,23580.400390625,324200
2025-05-22,23459.900390625,23643.75,23291.400390625,23629.849609375,371300
2025-05-23,23515.25,23595.19921875,23423.44921875,23528.05078125,410900
2025-05-26,23763.150390625,23839.849609375,23551.25,23574.400390625,555800
2025-05-27,23596.900390625,23795.25,23477.400390625,23785.5,544200
2025-05-28,23437.05078125,23639.30078125,23411.900390625,23639.30078125,368500
2025-05-29,23555.75,23607.900390625,23417.25,23529.099609375,581400
2025-05-30,23325.599609375,23590.19921875,23291.05078125,23547.55078125,915200
2025-06-02,23327.05078125,23373.400390625,23147.19921875,23274.099609375,403500
2025-06-03,23268.69921875,23475.75,23204.900390625,23399.80078125,330500
2025-06-04,23332.599609375,23455.05078125,23250.0,23264.5,389700
2025-06-05,23306.19921875,23461.55078125,23169.69921875,23461.55078125,397000
2025-06-06,23661.30078125,23677.69921875,23208.099609375,23343.05078125,454900
2025-06-09,23777.150390625,23882.80078125,23698.599609375,23789.80078125,381900
2025-06-10,23759.0,23872.19921875,23743.19921875,23869.75,416500
2025-06-11,23805.19921875,23984.69921875,23774.0,23797.5,370700
2025-06-12,23411.80078125,23857.55078125,23341.44921875,23838.150390625,330500
2025-06-13,23327.400390625,23365.150390625,22915.650390625,22941.80078125,288900
2025-06-16,23368.25,23425.25,23074.25,23302.69921875,504500
2025-06-17,23227.30078125,23416.80078125,23176.69921875,23407.55078125,388500
2025-06-18,23312.349609375,23564.94921875,23130.05078125,23208.94921875,330000
2025-06-19,23434.650390625,23496.25,23299.599609375,23305.5,336500
2025-06-20,23679.349609375,23720.25,23403.69921875,23462.94921875,556000
2025-06-23,23461.150390625,23615.19921875,23360.849609375,23526.0,391000
2025-06-24,23598.25,23885.30078125,23572.349609375,23670.94921875,449600
2025-06-25,23827.80078125,23848.80078125,23668.099609375,23725.05078125,375900
2025-06-26,23961.69921875,23979.25,23768.900390625,23883.099609375,424600
2025-06-27,24007.94921875,24142.69921875,23937.900390625,23994.25,463900
2025-06-30,23872.55078125,24101.94921875,23824.19921875,24074.80078125,248300
2025-07-01,23824.0,23994.25,23745.80078125,23927.19921875,252800
2025-07-02,23899.849609375,23962.599609375,23786.05078125,23799.5,279500
2025-07-03,24004.94921875,24202.30078125,23933.599609375,23946.849609375,327900
2025-07-04,23980.400390625,24021.30078125,23850.849609375,23989.80078125,174100
2025-07-07,23943.900390625,24012.650390625,23896.900390625,23969.5,210100
2025-07-08,23852.900390625,23994.5,23681.30078125,23958.69921875,277400
2025-07-09,23944.400390625,23988.75,23790.400390625,23807.0,280900
2025-07-10,23916.849609375,24002.30078125,23807.25,23966.30078125,307900
2025-07-11,23493.80078125,23894.400390625,23433.30078125,23866.80078125,303600
2025-07-14,23552.0,23598.25,23447.80078125,23518.5,398100
2025-07-15,23905.25,23951.849609375,23576.05078125,23588.849609375,434400
2025-07-16,24011.150390625,24041.19921875,23654.05078125,23910.099609375,352800
2025-07-17,24002.5,24157.0,23954.0,24003.25,592000
2025-07-18,23894.349609375,24182.25,23874.19921875,24050.44921875,355600
2025-07-21,24055.0,24075.94921875,23725.099609375,23866.80078125,413100
2025-07-22,23875.849609375,24090.25,23826.900390625,24067.650390625,371100
2025-07-23,24079.400390625,24157.19921875,23928.19921875,23935.55078125,446000
2025-07-24,24087.30078125,24226.400390625,24051.150390625,24070.599609375,668600
2025-07-25,23781.55078125,24078.0,23675.900390625,24064.69921875,355800
2025-07-28,23693.0,23981.599609375,23670.900390625,23777.69921875,415800
