Date,Close,High,Low,Open,Volume
2021-11-02,35177.3515625,35522.3515625,35076.1484375,35334.25,17700
2021-11-03,35177.1015625,35525.75,35093.05078125,35351.44921875,15000
2021-11-04,35334.25,35452.3515625,35302.44921875,35403.0,2200
2021-11-08,35782.3515625,35852.5,35177.94921875,35606.0,22100
2021-11-09,35815.1015625,36117.94921875,35763.8515625,35839.19921875,18300
2021-11-10,35722.94921875,35862.44921875,35576.19921875,35635.05078125,15500
2021-11-11,35583.6484375,35697.0,35141.30078125,35626.6484375,19600
2021-11-12,36332.30078125,36378.05078125,35732.75,35860.1015625,23500
2021-11-15,36465.30078125,36646.25,36302.94921875,36391.1015625,18700
2021-11-16,36643.8984375,36794.25,36429.8984375,36555.25,23800
2021-11-17,36660.8984375,36835.94921875,36431.25,36623.75,19700
2021-11-18,36007.0,36702.3984375,35867.30078125,36641.55078125,22000
2021-11-22,35478.94921875,36097.0,35224.55078125,36097.0,24300
2021-11-23,35504.3984375,35645.44921875,34707.8515625,35206.0,24100
2021-11-24,34966.25,35662.6015625,34828.30078125,35627.94921875,20200
2021-11-25,35300.25,35365.75,34934.55078125,34978.0,16900
2021-11-26,34606.1484375,35190.1015625,34512.6015625,35024.69921875,17400
2021-11-29,34870.75,35104.3515625,33953.8984375,34382.3984375,21000
2021-11-30,35043.75,35654.19921875,34918.6015625,35018.8984375,68200
2021-12-01,35429.0,35652.19921875,35123.94921875,35143.0,20200
2021-12-02,36157.8515625,36195.6484375,35418.25,35504.80078125,23600
2021-12-03,35848.05078125,36518.80078125,35784.1484375,36314.80078125,22500
2021-12-06,34879.3984375,35953.75,34828.1484375,35835.44921875,17500
2021-12-07,35272.30078125,35384.0,34756.6015625,35136.55078125,16200
2021-12-08,35959.05078125,36131.94921875,35576.8515625,35584.80078125,18600
2021-12-09,35946.3515625,36114.0,35573.3515625,35963.69921875,12400
2021-12-10,35939.6015625,35974.75,35652.19921875,35820.05078125,11800
2021-12-13,36050.55078125,36507.30078125,35984.55078125,36104.3515625,20400
2021-12-14,36102.55078125,36252.05078125,35637.8515625,35946.75,17400
2021-12-15,35737.19921875,36060.0,35536.1484375,36033.8984375,13100
2021-12-16,36160.30078125,36354.8515625,35979.1484375,36078.30078125,18900
2021-12-17,36647.8984375,37013.25,36497.94921875,36704.19921875,89100
2021-12-20,35916.44921875,36598.3515625,35559.30078125,36411.8515625,29300
2021-12-21,36627.1484375,36970.55078125,36147.6015625,36159.19921875,32300
2021-12-22,36989.1484375,37014.75,36669.0,36853.8515625,18900
2021-12-23,37362.8515625,37528.0,37086.8984375,37190.30078125,18500
2021-12-24,37727.80078125,37822.1484375,37417.6484375,37657.1484375,34400
2021-12-27,37988.5,38029.30078125,37431.0,37722.8984375,19000
2021-12-28,38357.80078125,38500.25,38164.44921875,38184.6015625,19000
2021-12-29,38274.6484375,38484.8984375,38181.8984375,38269.1015625,14200
2021-12-30,38658.80078125,38897.6015625,38153.3515625,38231.1484375,27100
2021-12-31,38701.05078125,38861.1015625,38468.3984375,38708.1484375,16300
2022-01-03,39123.80078125,39286.3515625,38752.55078125,38752.6015625,16700
2022-01-04,39370.69921875,39446.69921875,38828.6015625,39243.5,19900
2022-01-05,38609.1484375,39293.1484375,38409.25,39261.55078125,25200
2022-01-06,38009.0,38206.6015625,37757.19921875,38181.3515625,25900
2022-01-07,38139.8515625,38394.80078125,38003.1484375,38140.1484375,21600
2022-01-10,38212.19921875,38621.8984375,37991.30078125,38596.75,32800
2022-01-11,38605.44921875,38664.3984375,38138.0,38186.94921875,26600
2022-01-12,38604.75,38902.80078125,38424.75,38857.75,28100
2022-01-13,38607.0,38886.8515625,38151.05078125,38768.8515625,61200
2022-01-14,38826.8515625,38892.6484375,38049.6015625,38351.3515625,35700
2022-01-17,38804.94921875,38993.25,38486.3515625,38764.6484375,35400
2022-01-18,38091.75,38990.55078125,38004.25,38830.1484375,28100
2022-01-19,37281.69921875,38011.8984375,37236.1484375,38011.8984375,32700
2022-01-20,36662.19921875,37249.05078125,36512.5,37175.0,32000
2022-01-21,36054.6015625,36579.6484375,35836.6484375,36354.30078125,34500
2022-01-24,34821.6015625,35969.8515625,34563.19921875,35934.19921875,36400
2022-01-25,34707.44921875,35065.80078125,33956.55078125,34490.3515625,41900
2022-01-27,33475.05078125,34362.8515625,33251.69921875,34338.1015625,49300
2022-01-28,33851.94921875,34473.5,33608.44921875,33608.44921875,48300
2022-01-31,34824.55078125,34972.25,34440.30078125,34519.30078125,40400
2022-02-01,35371.6484375,35435.5,34754.3515625,35337.94921875,29800
2022-02-02,35788.75,35845.30078125,35278.55078125,35556.5,32400
2022-02-03,35056.80078125,35693.3984375,34962.44921875,35656.8515625,21200
2022-02-04,35080.1015625,35194.6015625,34539.8984375,34982.69921875,21600
2022-02-07,34621.25,35148.0,34372.94921875,34898.0,21600
2022-02-08,34521.55078125,34862.1015625,34189.6484375,34687.8515625,22700
2022-02-09,34983.30078125,35052.6484375,34707.6484375,34741.8515625,18600
2022-02-10,35341.8515625,35379.8515625,34994.75,35255.94921875,17800
2022-02-11,34379.05078125,34917.8515625,34313.25,34889.44921875,28100
2022-02-14,33880.6484375,34466.6484375,33666.25,33857.3984375,29100
2022-02-15,34913.30078125,35017.1015625,34081.05078125,34268.30078125,22600
2022-02-16,34801.94921875,35209.69921875,34712.30078125,35103.19921875,21700
2022-02-17,34634.1015625,35052.3515625,34564.19921875,35022.8515625,18800
2022-02-18,34483.1015625,34727.1015625,34295.69921875,34359.94921875,21700
2022-02-21,34472.05078125,34692.3515625,33989.30078125,34372.0,27100
2022-02-22,34129.55078125,34287.19921875,33600.44921875,33678.3515625,32900
2022-02-23,34114.30078125,34430.94921875,34042.69921875,34385.1015625,19900
2022-02-24,32547.900390625,33396.25,32438.25,33077.6484375,44300
2022-02-25,33476.94921875,33678.0,33058.80078125,33214.3515625,27500
2022-02-28,33847.8515625,33961.05078125,32858.75,33180.3515625,39200
2022-03-02,33720.0,33924.75,33484.6015625,33748.3984375,25400
2022-03-03,34130.30078125,34410.69921875,33887.55078125,34032.19921875,31900
2022-03-04,34177.69921875,34504.8515625,33462.19921875,33720.6484375,34400
2022-03-07,34135.8984375,34435.6015625,33499.3515625,33524.6015625,34500
2022-03-08,35055.55078125,35162.94921875,33977.8984375,33977.8984375,34100
2022-03-09,35440.55078125,35726.25,35154.19921875,35218.1484375,35100
2022-03-10,35399.1015625,35931.1484375,35265.5,35931.1484375,29000
2022-03-11,35348.69921875,35478.3515625,35148.1015625,35203.80078125,17400
2022-03-14,36028.0,36071.3984375,35347.94921875,35347.94921875,28700
2022-03-15,35097.8515625,36131.44921875,34996.55078125,36131.44921875,26400
2022-03-16,35729.6484375,35787.94921875,35369.69921875,35601.3515625,20900
2022-03-17,35643.6015625,36246.44921875,35466.19921875,36245.05078125,42400
2022-03-21,35377.75,36135.5,35299.1015625,35829.19921875,26700
2022-03-22,36070.44921875,36119.8515625,35309.55078125,35425.94921875,25700
2022-03-23,36082.0,36362.94921875,35883.1015625,36251.8515625,21300
2022-03-24,36516.75,36597.80078125,35853.1015625,35872.55078125,16600
2022-03-25,36152.30078125,36710.5,35914.80078125,36630.19921875,17500
2022-03-28,36026.05078125,36207.75,35669.6015625,36108.5,18400
2022-03-29,36146.75,36256.30078125,35982.94921875,36075.44921875,17500
2022-03-30,36463.55078125,36519.75,36244.44921875,36493.1015625,26800
2022-03-31,36317.19921875,36663.19921875,36164.8984375,36517.94921875,21700
2022-04-01,36343.3984375,36424.6015625,36039.6484375,36228.25,18600
2022-04-04,36442.8984375,36526.75,36130.3515625,36347.55078125,18800
2022-04-05,36466.55078125,36813.1015625,36423.5,36534.94921875,22100
2022-04-06,35871.5,36371.8984375,35781.5,36371.0,19000
2022-04-07,35423.25,35817.44921875,35379.19921875,35744.6484375,24700
2022-04-08,35394.44921875,35679.30078125,35219.6484375,35599.30078125,21400
2022-04-11,34895.8984375,35443.80078125,34832.8515625,35429.6484375,29900
2022-04-12,34379.5,34747.75,34204.1015625,34683.8515625,26600
2022-04-13,34354.80078125,34591.0,34231.80078125,34553.1015625,18500
2022-04-18,32780.05078125,33366.1484375,32600.900390625,33174.55078125,57300
2022-04-19,31804.19921875,33108.6484375,31569.349609375,33108.6484375,38800
2022-04-20,32173.400390625,32306.349609375,31718.150390625,32030.75,27900
2022-04-21,32611.599609375,32700.0,32145.30078125,32399.599609375,26500
2022-04-22,32426.69921875,32748.849609375,32186.400390625,32287.849609375,30100
2022-04-25,31744.0,32130.44921875,31637.44921875,32103.19921875,22500
2022-04-26,31840.05078125,32141.44921875,31683.19921875,32088.94921875,19500
2022-04-27,31594.349609375,31689.849609375,31276.150390625,31689.849609375,26900
2022-04-28,31914.349609375,32156.30078125,31468.150390625,31858.5,28000
2022-04-29,31622.400390625,32212.900390625,31541.349609375,32135.900390625,33500
2022-05-02,31138.80078125,31409.650390625,30940.650390625,31377.349609375,37000
2022-05-04,30794.599609375,31452.80078125,30663.400390625,31260.400390625,25000
2022-05-05,31432.44921875,31470.150390625,31117.5,31215.69921875,21100
2022-05-06,30719.44921875,30881.099609375,30278.849609375,30803.75,31900
2022-05-09,30733.30078125,30934.44921875,30019.80078125,30490.94921875,31400
2022-05-10,30427.19921875,30785.94921875,30343.099609375,30635.0,22900
2022-05-11,30050.25,30548.55078125,29669.25,30425.55078125,29100
2022-05-12,29756.849609375,30184.349609375,29497.25,29744.5,26400
2022-05-13,29624.849609375,30115.05078125,29539.05078125,30062.80078125,24100
2022-05-16,29403.5,29875.25,29278.349609375,29680.650390625,18000
2022-05-17,30218.75,30313.900390625,29339.650390625,29503.30078125,23400
2022-05-18,30077.69921875,30823.150390625,30045.650390625,30367.5,27900
2022-05-19,28352.150390625,29495.150390625,28193.599609375,29448.44921875,45400
2022-05-20,28789.400390625,28897.44921875,28577.650390625,28884.75,26500
2022-05-23,29079.30078125,29308.25,28604.69921875,28861.349609375,22000
2022-05-24,28531.5,29141.55078125,28425.400390625,29123.599609375,23400
2022-05-25,27566.099609375,28479.349609375,27423.80078125,28470.900390625,33600
2022-05-26,27932.55078125,28040.25,27516.400390625,27729.150390625,31500
2022-05-27,28641.599609375,28728.30078125,28210.80078125,28302.30078125,25700
2022-05-30,29753.30078125,29837.650390625,29069.0,29084.099609375,28000
2022-05-31,29679.05078125,29807.349609375,29294.349609375,29609.099609375,55300
2022-06-01,29260.75,29829.75,29148.55078125,29822.150390625,22400
2022-06-02,29792.400390625,29875.349609375,29197.900390625,29249.80078125,24100
2022-06-03,29903.80078125,30559.0,29858.150390625,30169.94921875,33100
2022-06-06,29819.80078125,29972.849609375,29281.44921875,29750.69921875,22400
2022-06-07,29351.69921875,29650.55078125,29243.900390625,29593.44921875,14300
2022-06-08,29472.150390625,29588.400390625,29155.599609375,29519.650390625,14200
2022-06-09,29761.55078125,29802.80078125,29062.19921875,29254.400390625,14100
2022-06-10,29114.30078125,29350.599609375,29022.75,29299.5,23600
2022-06-13,27914.599609375,28443.849609375,27792.099609375,28419.849609375,22900
2022-06-14,27953.349609375,28249.599609375,27502.05078125,27626.19921875,25900
2022-06-15,27812.44921875,28131.150390625,27786.650390625,28017.94921875,18600
2022-06-16,27136.44921875,28224.5,27067.44921875,28191.849609375,29200
2022-06-17,26732.44921875,26993.55078125,26399.75,26866.599609375,50900
2022-06-20,26966.19921875,27112.650390625,26544.80078125,26819.44921875,22800
2022-06-21,27810.650390625,27895.0,27137.900390625,27202.900390625,23000
2022-06-22,27488.400390625,27824.05078125,27426.05078125,27656.30078125,25100
2022-06-23,28027.80078125,28100.05078125,27532.75,27532.75,26700
2022-06-24,27777.80078125,28361.19921875,27631.44921875,28261.0,24600
2022-06-27,28345.94921875,28588.69921875,28251.400390625,28293.19921875,22500
2022-06-28,28509.099609375,28602.05078125,27983.599609375,28218.5,19200
2022-06-29,28140.099609375,28446.44921875,28046.75,28105.69921875,25400
2022-06-30,27843.349609375,28325.650390625,27775.75,28131.94921875,27100
2022-07-01,28064.25,28151.0,27524.30078125,27718.80078125,17400
2022-07-04,27890.650390625,28174.400390625,27643.650390625,28084.25,16500
2022-07-05,27695.150390625,28233.05078125,27642.599609375,28020.30078125,22700
2022-07-06,28007.599609375,28148.900390625,27628.55078125,27778.650390625,19400
2022-07-07,28196.349609375,28459.25,28077.05078125,28217.80078125,17500
2022-07-08,28250.30078125,28459.55078125,28095.349609375,28450.55078125,18400
2022-07-11,27380.55078125,27941.19921875,27195.650390625,27855.75,31000
2022-07-12,27063.75,27504.400390625,27022.849609375,27248.19921875,22900
2022-07-13,26949.75,27247.44921875,26872.75,27228.94921875,32800
2022-07-14,26523.30078125,27162.900390625,26298.0,27155.0,29800
2022-07-15,26484.75,26734.0,26189.400390625,26664.30078125,34100
2022-07-18,27322.94921875,27376.19921875,26785.80078125,26801.75,28800
2022-07-19,27346.150390625,27399.5,27065.80078125,27071.80078125,23300
2022-07-20,28146.349609375,28175.5,27631.400390625,27701.05078125,35900
2022-07-21,28342.900390625,28369.94921875,27848.75,28116.55078125,42400
2022-07-22,28168.150390625,28549.25,27862.05078125,28429.55078125,27400
2022-07-25,28216.0,28320.849609375,27890.650390625,28006.650390625,23800
2022-07-26,27418.849609375,28157.5,27383.94921875,28157.5,29900
2022-07-27,27878.80078125,27908.25,27339.94921875,27420.650390625,19700
2022-07-28,28663.05078125,28703.400390625,28170.44921875,28225.099609375,27400
2022-07-29,29152.30078125,29355.0,28909.150390625,28983.25,31500
2022-08-01,29220.0,29376.650390625,28928.94921875,29376.650390625,16500
2022-08-02,29024.650390625,29153.05078125,28871.19921875,29131.099609375,21400
2022-08-03,29416.94921875,29453.349609375,28929.900390625,29002.30078125,25600
2022-08-04,29782.900390625,29972.349609375,29278.150390625,29694.05078125,30900
2022-08-05,29973.55078125,30080.19921875,29799.19921875,29891.849609375,20200
2022-08-08,29967.69921875,30036.75,29694.150390625,29999.150390625,15200
2022-08-10,29701.150390625,30013.44921875,29456.80078125,30013.44921875,19600
2022-08-11,30233.69921875,30388.900390625,30073.94921875,30164.19921875,18800
2022-08-12,29885.900390625,30195.0,29819.150390625,30184.94921875,15100
2022-08-16,29909.0,30141.349609375,29826.25,30130.900390625,0
2022-08-17,30256.900390625,30328.150390625,29784.150390625,29917.349609375,22100
2022-08-18,30018.900390625,30166.099609375,29857.650390625,30148.80078125,22300
2022-08-19,30036.099609375,30474.650390625,29943.900390625,30095.44921875,25500
2022-08-22,29478.900390625,29881.75,29430.94921875,29847.349609375,19900
2022-08-23,28957.849609375,29188.900390625,28714.150390625,29041.599609375,25300
2022-08-24,28859.849609375,29120.30078125,28762.44921875,28981.349609375,13500
2022-08-25,28608.650390625,29081.75,28561.80078125,29061.55078125,18200
2022-08-26,28691.599609375,29067.55078125,28638.94921875,28862.349609375,14900
2022-08-29,27678.94921875,27773.099609375,27333.05078125,27648.099609375,35900
2022-08-30,28407.900390625,28466.80078125,27831.349609375,27971.94921875,30100
2022-09-01,27846.80078125,28020.0,27710.05078125,27987.349609375,28400
2022-09-02,27745.80078125,28085.349609375,27717.150390625,28083.30078125,17000
2022-09-05,27836.599609375,27978.80078125,27669.400390625,27727.0,20000
2022-09-06,27742.80078125,27967.099609375,27580.349609375,27884.849609375,21200
2022-09-07,27832.400390625,27917.80078125,27487.69921875,27500.5,17900
2022-09-08,28102.400390625,28206.599609375,27959.650390625,28109.69921875,19800
2022-09-09,28724.05078125,28848.400390625,28127.44921875,28343.80078125,21500
2022-09-12,29131.19921875,29296.19921875,28932.05078125,28975.900390625,23700
2022-09-13,29116.849609375,29344.900390625,29062.599609375,29334.05078125,18100
2022-09-14,28137.650390625,28284.05078125,28040.30078125,28215.75,43300
2022-09-15,27734.349609375,28265.75,27684.400390625,28232.849609375,28100
2022-09-16,26706.44921875,27575.55078125,26632.94921875,27530.599609375,50200
2022-09-19,26810.150390625,27034.0,26506.900390625,26882.650390625,22600
2022-09-20,27020.599609375,27370.349609375,26969.55078125,27079.150390625,19600
2022-09-21,26843.25,27020.5,26805.44921875,26896.80078125,25900
2022-09-22,26782.650390625,27009.05078125,26552.44921875,26659.05078125,27300
2022-09-23,26592.349609375,27063.5,26560.94921875,26715.650390625,27900
2022-09-26,26743.650390625,27049.19921875,26186.69921875,26431.900390625,31600
2022-09-27,27004.150390625,27101.099609375,26682.150390625,26922.5,27400
2022-09-28,27067.650390625,27243.19921875,26773.80078125,26778.849609375,22600
2022-09-29,26819.05078125,27300.0,26721.94921875,27273.900390625,25000
2022-09-30,26981.150390625,27091.0,26453.0,26713.05078125,27600
2022-10-03,26729.099609375,27011.5,26597.55078125,26950.05078125,16700
2022-10-04,27496.94921875,27530.80078125,27106.5,27163.349609375,22500
2022-10-06,27928.75,28009.30078125,27726.05078125,27734.849609375,22200
2022-10-07,27733.599609375,27972.75,27656.650390625,27874.849609375,14900
2022-10-10,28027.599609375,28097.599609375,27259.400390625,27259.400390625,23400
2022-10-11,27469.5,28313.30078125,27400.05078125,28065.150390625,36400
2022-10-12,27694.650390625,27752.0,27416.69921875,27609.650390625,20500
2022-10-13,27506.19921875,27705.25,27346.5,27625.75,61300
2022-10-14,27954.05078125,28371.30078125,27842.69921875,28221.05078125,44900
2022-10-17,28019.150390625,28128.849609375,27798.69921875,27903.349609375,19000
2022-10-18,28315.19921875,28402.94921875,28211.55078125,28342.5,24100
2022-10-19,28060.349609375,28376.69921875,28007.05078125,28370.5,15200
2022-10-20,28432.19921875,28462.25,27901.05078125,27905.599609375,19700
2022-10-21,28336.94921875,28476.150390625,28207.30078125,28428.400390625,14700
2022-10-24,28534.30078125,28663.650390625,28504.55078125,28632.849609375,3800
2022-10-25,28722.849609375,28820.150390625,28544.650390625,28687.900390625,16500
2022-10-27,28572.19921875,28827.44921875,28403.30078125,28787.099609375,22300
2022-10-28,28318.349609375,28629.55078125,28267.19921875,28567.650390625,13800
2022-10-31,28727.599609375,28843.150390625,28573.25,28588.69921875,16000
2022-11-01,29270.650390625,29296.150390625,28874.650390625,28924.25,21500
2022-11-02,29138.650390625,29307.0,29023.5,29299.400390625,15600
2022-11-03,28795.75,28969.19921875,28643.5,28866.349609375,16600
2022-11-04,28693.05078125,28757.94921875,28425.599609375,28756.75,15700
2022-11-07,28741.30078125,28944.19921875,28480.650390625,28815.94921875,16300
2022-11-09,28626.80078125,28940.400390625,28505.30078125,28940.400390625,14000
2022-11-10,28505.75,28667.849609375,28284.650390625,28287.849609375,14500
2022-11-11,29591.94921875,29733.150390625,29163.75,29182.349609375,37800
2022-11-14,29849.30078125,29945.150390625,29610.55078125,29709.75,21700
2022-11-15,29865.30078125,29926.150390625,29531.650390625,29789.849609375,17000
2022-11-16,29951.5,30125.19921875,29812.900390625,29920.650390625,18100
2022-11-17,29681.400390625,29838.599609375,29610.099609375,29810.44921875,14000
2022-11-18,29669.25,29890.5,29398.94921875,29739.19921875,15000
2022-11-21,29209.55078125,29576.150390625,29153.900390625,29520.150390625,13000
2022-11-22,29446.900390625,29478.0,29020.349609375,29195.69921875,15000
2022-11-23,29405.650390625,29592.05078125,29365.25,29574.650390625,13100
2022-11-24,30178.650390625,30258.0,29464.75,29507.55078125,20800
2022-11-25,30334.599609375,30400.349609375,29981.150390625,30233.900390625,18600
2022-11-28,30309.650390625,30619.650390625,30152.849609375,30207.75,18400
2022-11-29,30345.650390625,30568.349609375,30228.099609375,30242.400390625,13300
2022-11-30,30391.69921875,30499.349609375,30133.94921875,30274.5,34400
2022-12-01,31120.5,31227.599609375,30723.25,30749.44921875,30800
2022-12-02,31052.099609375,31135.19921875,30869.69921875,31097.55078125,22900
2022-12-05,30891.5,31104.099609375,30750.55078125,31052.0,17100
2022-12-06,30443.0,30690.400390625,30323.94921875,30656.19921875,17000
2022-12-07,30187.05078125,30337.30078125,30091.19921875,30319.25,15200
2022-12-08,30115.0,30226.55078125,29983.400390625,30175.849609375,14400
2022-12-09,29168.44921875,30196.25,29038.599609375,30196.25,36300
2022-12-12,29050.5,29183.80078125,28661.099609375,28940.94921875,22600
2022-12-13,29376.55078125,29421.099609375,28993.80078125,29103.5,17100
2022-12-14,29713.900390625,29810.349609375,29503.099609375,29546.94921875,18400
2022-12-15,29087.94921875,29615.94921875,29039.25,29609.599609375,20500
2022-12-16,28702.19921875,29131.849609375,28623.650390625,28805.94921875,32700
2022-12-19,28556.44921875,28698.25,28374.44921875,28567.69921875,19000
2022-12-20,28612.5,28644.099609375,28109.150390625,28464.849609375,19300
2022-12-21,28764.25,28958.150390625,28658.69921875,28742.30078125,19500
2022-12-22,28763.900390625,29022.30078125,28629.849609375,28973.349609375,18200
2022-12-23,28237.05078125,28603.599609375,28179.55078125,28442.80078125,19000
2022-12-26,28385.69921875,28493.19921875,28209.94921875,28268.25,12400
2022-12-27,28636.25,28685.0,28333.80078125,28551.75,12800
2022-12-28,28583.44921875,28715.30078125,28346.25,28495.75,13400
2022-12-29,28687.19921875,28724.75,28386.650390625,28408.30078125,16200
2022-12-30,28621.69921875,29027.0,28564.75,28887.80078125,15500
2023-01-02,28737.30078125,28777.599609375,28474.69921875,28681.55078125,1084494200
2023-01-03,28962.30078125,29032.400390625,28636.400390625,28713.69921875,14200
2023-01-04,28677.80078125,28925.44921875,28600.75,28912.599609375,17300
2023-01-05,28527.75,28803.05078125,28386.0,28803.05078125,21300
2023-01-06,27956.44921875,28507.150390625,27908.75,28466.900390625,18900
2023-01-09,28748.150390625,28780.0,28134.05078125,28134.05078125,26300
2023-01-10,28502.69921875,28661.69921875,28242.900390625,28627.80078125,19600
2023-01-11,28596.349609375,28946.0,28460.0,28550.650390625,19400
2023-01-12,28720.30078125,28832.599609375,28509.5,28722.44921875,21500
2023-01-13,28933.75,29060.94921875,28292.30078125,28717.0,34600
2023-01-16,29264.650390625,29327.900390625,28895.400390625,29037.05078125,30100
2023-01-17,29498.0,29518.849609375,29259.099609375,29291.150390625,22500
2023-01-18,29617.80078125,29715.80078125,29541.94921875,29580.25,25500
2023-01-19,29632.349609375,29714.94921875,29396.05078125,29487.5,19700
2023-01-20,29529.650390625,29783.80078125,29479.69921875,29574.44921875,24000
2023-01-23,30086.0,30124.05078125,29505.5,29620.25,18300
2023-01-24,30316.900390625,30499.75,30151.55078125,30220.5,23100
2023-01-25,30043.900390625,30231.400390625,30004.75,30208.099609375,14000
2023-01-27,29766.44921875,30234.349609375,29542.44921875,30052.69921875,19800
2023-01-30,30094.849609375,30224.5,29606.349609375,29842.69921875,21200
2023-01-31,29740.349609375,30172.75,29556.30078125,30163.19921875,29500
2023-02-01,30018.25,30083.400390625,29659.0,29885.94921875,17600
2023-02-02,30566.75,30610.099609375,30107.099609375,30124.900390625,23900
2023-02-03,30597.650390625,30849.599609375,30417.900390625,30839.05078125,20000
2023-02-06,30411.099609375,30534.69921875,30186.69921875,30502.900390625,14200
2023-02-07,30310.69921875,30544.099609375,30250.75,30429.75,13700
2023-02-08,30774.05078125,30938.400390625,30415.599609375,30415.599609375,21900
2023-02-09,30990.849609375,31012.94921875,30665.44921875,30769.80078125,15900
2023-02-10,30870.19921875,30900.150390625,30636.400390625,30839.25,13800
2023-02-13,30289.650390625,30792.849609375,30238.05078125,30790.19921875,20400
2023-02-14,30588.75,30759.44921875,30457.400390625,30481.5,16900
2023-02-15,30934.349609375,30959.30078125,30324.19921875,30512.0,17300
2023-02-16,31434.849609375,31587.349609375,31024.150390625,31042.30078125,32200
2023-02-17,31054.849609375,31218.25,30963.05078125,31147.099609375,15800
2023-02-20,31222.349609375,31405.30078125,30961.94921875,31056.05078125,15900
2023-02-21,30947.25,31393.0,30911.05078125,31318.349609375,13400
2023-02-22,30608.19921875,30815.900390625,30503.349609375,30621.099609375,14900
2023-02-23,30598.400390625,30899.400390625,30497.55078125,30759.599609375,15700
2023-02-24,30514.900390625,30859.69921875,30445.900390625,30732.44921875,11300
2023-02-27,29919.19921875,30345.5,29667.099609375,30338.69921875,15700
2023-02-28,29663.94921875,30294.44921875,29608.94921875,29986.19921875,46200
2023-03-01,30097.75,30121.650390625,29712.80078125,29722.150390625,14100
2023-03-02,29717.44921875,29936.400390625,29618.599609375,29883.099609375,15800
2023-03-03,29817.05078125,29988.55078125,29774.05078125,29968.75,14800
2023-03-06,30179.75,30340.94921875,30032.05078125,30048.69921875,19000
2023-03-08,30065.75,30096.69921875,29729.25,29944.19921875,15000
2023-03-09,29742.349609375,30096.599609375,29712.0,30090.25,14000
2023-03-10,29545.5,29584.44921875,29324.0,29418.599609375,11300
2023-03-13,29267.0,30051.599609375,29187.099609375,29695.0,31200
2023-03-14,28784.69921875,29402.25,28638.900390625,29281.25,25500
2023-03-15,28716.5,29179.5,28689.400390625,29080.349609375,19100
2023-03-16,28517.25,28746.349609375,28400.349609375,28694.30078125,18800
2023-03-17,28854.44921875,29120.75,28721.099609375,28737.69921875,31800
2023-03-20,28442.94921875,28744.30078125,28209.05078125,28732.849609375,22400
2023-03-21,28164.849609375,28552.0,28124.25,28455.650390625,21600
2023-03-22,28217.599609375,28549.0,28148.400390625,28375.900390625,0
2023-03-23,27999.25,28116.44921875,27843.25,28065.80078125,19300
2023-03-24,27935.650390625,28453.849609375,27869.5,28208.349609375,19400
2023-03-27,27948.75,28193.599609375,27818.25,27985.650390625,13400
2023-03-28,27702.80078125,28090.75,27674.69921875,27998.30078125,19000
2023-03-29,28011.30078125,28113.94921875,27639.650390625,27777.94921875,23500
2023-03-31,28698.599609375,28741.599609375,28277.0,28379.75,22600
2023-04-03,28633.0,28841.599609375,28449.25,28841.599609375,13100
2023-04-05,28977.19921875,29032.650390625,28506.69921875,28520.0,21500
2023-04-06,28764.55078125,29004.80078125,28666.0,28876.19921875,16900
2023-04-10,29041.599609375,29086.400390625,28739.400390625,28810.849609375,12600
2023-04-11,28675.75,29095.44921875,28530.5,29051.75,17700
2023-04-12,28980.349609375,29031.05078125,28578.099609375,28773.400390625,16300
2023-04-13,28342.80078125,28736.69921875,28230.0,28713.650390625,27400
2023-04-17,27008.19921875,27076.150390625,26184.44921875,27059.150390625,84900
2023-04-18,27166.94921875,27189.400390625,26851.69921875,27189.400390625,28100
2023-04-19,26687.44921875,27193.099609375,26640.19921875,27174.599609375,26900
2023-04-20,26637.150390625,26868.900390625,26597.94921875,26694.099609375,19800
2023-04-21,26822.099609375,26835.69921875,26602.80078125,26701.69921875,27000
2023-04-24,27013.650390625,27034.900390625,26721.5,26910.69921875,24400
2023-04-25,26985.80078125,27082.099609375,26820.69921875,27028.80078125,18000
2023-04-26,27065.0,27158.75,26977.55078125,27007.55078125,16600
2023-04-27,27355.25,27378.099609375,27024.150390625,27079.0,24400
2023-04-28,27708.19921875,27743.0,27388.80078125,27401.94921875,39000
2023-05-02,28025.0,28154.099609375,27756.0,27792.69921875,26000
2023-05-03,27743.75,27883.44921875,27693.30078125,27872.400390625,16100
2023-05-04,27883.19921875,27912.5,27685.55078125,27716.55078125,14100
2023-05-05,27719.94921875,27915.25,27634.849609375,27905.349609375,14900
2023-05-08,27920.94921875,27947.0,27735.150390625,27837.30078125,14900
2023-05-09,28125.5,28168.44921875,27910.650390625,27961.0,15500
2023-05-10,28091.75,28236.849609375,27998.94921875,28220.44921875,14700
2023-05-11,28102.0,28348.349609375,28039.19921875,28298.25,16100
2023-05-12,28028.400390625,28164.44921875,27874.099609375,28070.849609375,15500
2023-05-15,28165.400390625,28323.55078125,27957.5,28083.75,13700
2023-05-16,28216.0,28421.05078125,28178.69921875,28252.75,12300
2023-05-17,27942.94921875,28300.099609375,27776.80078125,28197.80078125,22400
2023-05-18,27892.55078125,28137.69921875,27858.75,28125.44921875,13800
2023-05-19,28303.650390625,28369.400390625,28007.05078125,28063.349609375,22900
2023-05-22,29007.30078125,29062.05078125,28294.25,28357.599609375,22200
